FID,year,X_97,Y_97,source
3584,2020,323526.22,2783365.63,EMIC
3585,2020,324212.14,2782578.92,EMIC
3586,2020,330467.36,2780014.42,EMIC
3587,2020,320386.58,2782799.03,EMIC
3588,2020,322368.00,2781326.41,EMIC
3589,2020,322704.86,2779375.74,EMIC
3590,2020,321843.36,2781436.71,EMIC
3591,2020,319046.44,2774855.47,睺稰代
3592,2020,324257.52,2782802.56,睺稰代
3593,2020,323868.47,2781108.57,睺稰代
3594,2020,324257.52,2782802.56,睺稰代
3595,2020,325294.02,2780885.79,睺稰代
3596,2020,321581.49,2781667.51,睺稰代
3597,2020,325912.23,2780332.03,睺稰代
3598,2020,297820.87,2775605.23,EMIC
3599,2020,204151.86,2671938.28,EMIC
3600,2020,304569.80,2765606.13,EMIC
3601,2020,291821.73,2767810.87,EMIC
3602,2020,299688.49,2774639.37,EMIC
3603,2020,304144.66,2765901.29,EMIC
3604,2020,300225.68,2780243.96,EMIC
3605,2020,309564.43,2775377.89,EMIC
3606,2020,302218.97,2778475.86,EMIC
3607,2020,302983.63,2776346.53,EMIC
3608,2020,304569.80,2765606.13,EMIC
3609,2020,302040.12,2777775.12,EMIC
3610,2020,301098.23,2778819.41,EMIC
3611,2020,302397.47,2774675.43,EMIC
3612,2020,305329.70,2774881.53,EMIC
3613,2020,310654.89,2775153.41,EMIC
3614,2020,300493.36,2778760.67,EMIC
3615,2020,308206.86,2769651.95,EMIC
3616,2020,303487.68,2776420.49,EMIC
3617,2020,292807.11,2783447.46,EMIC
3618,2020,299402.68,2766639.88,EMIC
3619,2020,300484.64,2765571.62,EMIC
3620,2020,295824.08,2776965.23,EMIC
3621,2020,218155.32,2665715.93,猠Ы
3622,2020,298831.07,2778284.95,EMIC
3623,2020,179153.77,2644396.55,睺稰代
3624,2020,193788.03,2631371.23,睺稰代
3625,2020,272183.08,2770730.03,睺稰代
3626,2020,198948.56,2668180.61,睺稰代
3627,2020,319203.24,2773974.53,EMIC
3628,2020,300886.18,2778891.73,EMIC
3629,2020,300601.17,2779600.69,EMIC
3630,2020,302100.85,2777717.75,EMIC
3631,2020,300037.66,2779274.05,EMIC
3632,2020,304144.66,2765901.29,EMIC
3633,2020,306289.11,2772177.17,EMIC
3634,2020,296599.76,2766899.21,EMIC
3635,2020,296045.73,2766567.25,EMIC
3636,2020,305056.95,2774974.57,EMIC
3637,2020,309463.48,2775396.28,EMIC
3638,2020,303967.19,2772497.88,EMIC
3639,2020,300513.89,2778663.27,EMIC
3640,2020,300829.63,2780531.99,EMIC
3641,2020,302927.89,2777713.19,EMIC
3642,2020,302100.85,2777717.75,EMIC
3643,2020,292949.96,2769784.88,EMIC
3644,2020,296396.73,2782656.18,EMIC
3645,2020,296246.21,2783334.67,EMIC
3646,2020,294279.75,2784754.80,EMIC
3647,2020,294139.90,2784981.42,EMIC
3648,2020,302385.75,2766812.70,EMIC
3649,2020,306528.66,2765486.70,EMIC
3650,2020,301255.79,2763704.75,EMIC
3651,2020,287085.04,2780847.56,EMIC
3652,2020,299085.03,2777777.44,EMIC
3653,2020,300097.77,2779381.72,EMIC
3654,2020,303957.85,2772307.32,EMIC
3655,2020,303175.49,2776293.00,EMIC
3656,2020,303205.67,2776314.16,EMIC
3657,2020,300158.80,2765238.12,EMIC
3658,2020,296340.52,2781398.77,EMIC
3659,2020,279769.76,2760954.65,猠Ы
3660,2020,300497.46,2780374.57,EMIC
3661,2020,303145.35,2776261.86,EMIC
3662,2020,291571.91,2767319.42,EMIC
3663,2020,296834.73,2769612.67,EMIC
3664,2020,301003.16,2766475.18,EMIC
3665,2020,300107.83,2779388.40,EMIC
3666,2020,301863.04,2776601.41,EMIC
3667,2020,298801.60,2778066.63,EMIC
3668,2020,306279.02,2772177.13,EMIC
3669,2020,303205.67,2776314.16,EMIC
3670,2020,300497.46,2780374.57,EMIC
3671,2020,301584.54,2778230.86,EMIC
3672,2020,300077.16,2779501.27,EMIC
3673,2020,301168.97,2778782.02,EMIC
3674,2020,305804.80,2772176.29,EMIC
3675,2020,183171.48,2503645.82,睺稰代
3676,2020,180553.63,2497550.76,睺稰代
3677,2020,179705.53,2499478.20,睺稰代
3678,2020,178510.18,2526110.04,睺稰代
3679,2021,305578.92,2770657.85,EMIC
3680,2021,305182.81,2768793.14,EMIC
3681,2021,307244.22,2770589.41,EMIC
3682,2021,306789.97,2770626.28,EMIC
3683,2021,306163.55,2768359.60,EMIC
3684,2021,307375.35,2770602.14,EMIC
3685,2021,215051.77,2624226.42,EMIC
3686,2021,307294.53,2770622.85,EMIC
3687,2021,306102.87,2768390.37,EMIC
3688,2021,307406.21,2770461.60,EMIC
3689,2021,307474.85,2770935.97,EMIC
3690,2021,306968.11,2769043.04,EMIC
3691,2021,312132.57,2771868.00,EMIC
3692,2021,306869.97,2770800.52,EMIC
3693,2021,211201.60,2634653.66,睺稰代
3694,2021,304164.85,2765901.37,EMIC
3695,2021,306254.93,2765772.45,EMIC
3696,2021,299397.41,2764744.66,EMIC
3697,2021,306947.87,2769057.36,EMIC
3698,2021,306254.50,2768332.28,EMIC
3699,2021,305125.48,2770495.40,EMIC
3700,2021,309218.36,2771441.88,EMIC
3701,2021,306183.42,2770889.61,EMIC
3702,2021,306344.15,2771065.29,EMIC
3703,2021,305476.44,2771045.12,EMIC
3704,2021,296373.27,2773866.74,睺稰代
3705,2021,306093.24,2768277.35,EMIC
3706,2021,307831.73,2767676.47,EMIC
3707,2021,305257.51,2775271.14,EMIC
3708,2021,307426.08,2770534.79,EMIC
3709,2021,306398.96,2770009.90,EMIC
3710,2021,306234.15,2768372.08,EMIC
3711,2021,309118.85,2773449.68,EMIC
3712,2021,306308.16,2770003.99,EMIC
3713,2021,307395.91,2770510.29,EMIC
3714,2021,306193.91,2768338.68,EMIC
3715,2021,304164.83,2765906.91,EMIC
3716,2021,306143.21,2768396.07,EMIC
3717,2021,306254.93,2765772.45,EMIC
3718,2021,304571.34,2765220.67,EMIC
3719,2021,308599.09,2769965.99,EMIC
3720,2021,306193.55,2768427.29,EMIC
3721,2021,308206.31,2769781.54,EMIC
3722,2021,305686.02,2771614.21,EMIC
3723,2021,301379.09,2765014.47,EMIC
3724,2021,308230.40,2766492.95,EMIC
3725,2021,290877.07,2760701.37,EMIC
3726,2021,306193.90,2768340.90,EMIC
3727,2021,296571.74,2766828.22,EMIC
3728,2021,306174.53,2768143.65,EMIC
3729,2021,307513.09,2771441.24,EMIC
3730,2021,296456.71,2770380.09,EMIC
3731,2021,307302.23,2768787.46,EMIC
3732,2021,304939.03,2776700.97,EMIC
3733,2021,306173.06,2766043.50,EMIC
3734,2021,304571.36,2765215.13,EMIC
3735,2021,300570.66,2768788.59,EMIC
3736,2021,305466.07,2771113.76,EMIC
3737,2021,305477.17,2765890.02,EMIC
3738,2021,307147.72,2764701.71,EMIC
3739,2021,306705.81,2766586.24,EMIC
3740,2021,306988.27,2769050.88,EMIC
3741,2021,306519.68,2765217.49,EMIC
3742,2021,305100.35,2764209.27,EMIC
3743,2021,294883.42,2771160.42,EMIC
3744,2021,289969.71,2760544.73,EMIC
3745,2021,307456.53,2770492.82,EMIC
3746,2021,305644.46,2771907.58,EMIC
3747,2021,306870.19,2770747.35,EMIC
3748,2021,306848.29,2768735.72,EMIC
3749,2021,293589.45,2769564.27,EMIC
3750,2021,311920.57,2771891.40,EMIC
3751,2021,286610.84,2759498.61,EMIC
3752,2021,306968.15,2769035.29,EMIC
3753,2021,307436.17,2770534.83,EMIC
3754,2021,305771.82,2770371.75,EMIC
3755,2021,305649.85,2770586.14,EMIC
3756,2021,304095.19,2773294.81,EMIC
3757,2021,304810.14,2771123.29,EMIC
3758,2021,305782.63,2770194.57,EMIC
3759,2021,304900.92,2771132.52,EMIC
3760,2021,306910.78,2770692.14,EMIC
3761,2021,306948.34,2768944.38,EMIC
3762,2021,307497.12,2770440.93,EMIC
3763,2021,312054.73,2771234.05,EMIC
3764,2021,304336.08,2771073.77,EMIC
3765,2021,306722.65,2774682.33,EMIC
3766,2021,307323.90,2770837.86,EMIC
3767,2021,305010.34,2769018.41,EMIC
3768,2021,287969.98,2758828.86,EMIC
3769,2021,306193.97,2768324.28,EMIC
3770,2021,306948.37,2768936.62,EMIC
3771,2021,308321.97,2771054.76,EMIC
3772,2021,304911.22,2771080.50,EMIC
3773,2021,307334.08,2770817.97,EMIC
3774,2021,305649.85,2770586.14,EMIC
3775,2021,307273.23,2770888.60,EMIC
3776,2021,273365.84,2750185.10,睺稰代
3777,2021,285758.47,2758734.31,EMIC
3778,2021,291740.74,2762596.93,EMIC
3779,2021,304867.22,2771984.18,EMIC
3780,2021,312428.62,2771558.09,EMIC
3781,2021,300368.82,2765224.49,EMIC
3782,2021,307143.87,2770453.85,EMIC
3783,2021,308334.87,2770396.86,EMIC
3784,2021,291435.44,2763698.52,EMIC
3785,2021,305625.81,2766574.05,EMIC
3786,2021,301896.60,2770430.69,EMIC
3787,2021,304714.72,2767231.66,EMIC
3788,2021,307072.58,2770610.84,EMIC
3789,2021,308015.19,2769633.41,EMIC
3790,2021,308004.36,2769807.27,EMIC
3791,2021,304980.58,2771397.57,EMIC
3792,2021,307374.36,2768434.41,EMIC
3793,2021,306133.00,2765965.80,EMIC
3794,2021,304960.02,2771489.43,EMIC
3795,2021,306074.55,2770370.77,EMIC
3796,2021,306572.46,2771975.64,EMIC
3797,2021,306276.97,2765321.72,EMIC
3798,2021,305704.79,2771959.89,EMIC
3799,2021,305118.01,2769847.38,EMIC
3800,2021,306173.80,2768320.88,EMIC
3801,2021,305614.60,2771807.77,EMIC
3802,2021,293867.22,2771054.95,睺稰代
3803,2021,308020.95,2770654.72,EMIC
3804,2021,304895.51,2764938.40,EMIC
3805,2021,306157.35,2769869.34,EMIC
3806,2021,288901.95,2760139.66,睺稰代
3807,2021,308324.07,2770564.07,EMIC
3808,2021,307659.90,2765339.66,EMIC
3809,2021,307163.20,2770657.74,EMIC
3810,2021,290812.68,2760621.43,EMIC
3811,2021,307373.13,2771129.39,EMIC
3812,2021,290357.66,2758767.00,EMIC
3813,2021,306937.86,2769037.38,EMIC
3814,2021,290606.64,2758587.19,EMIC
3815,2021,306072.35,2765985.49,EMIC
3816,2021,306528.83,2770328.34,EMIC
3817,2021,306074.43,2770400.68,EMIC
3818,2021,295298.14,2762494.14,EMIC
3819,2021,304635.61,2769346.99,EMIC
3820,2021,305700.06,2770646.16,EMIC
3821,2021,307132.85,2770675.34,EMIC
3822,2021,307454.47,2770982.41,EMIC
3823,2021,307747.66,2770851.83,EMIC
3824,2021,306531.47,2764807.71,EMIC
3825,2021,287376.73,2772583.36,睺稰代
3826,2021,307284.54,2773003.21,EMIC
3827,2021,307636.26,2768552.93,EMIC
3828,2021,307118.42,2771714.28,EMIC
3829,2021,305839.89,2766056.53,EMIC
3830,2021,306095.28,2770237.94,EMIC
3831,2021,303326.75,2776303.56,EMIC
3832,2021,307453.39,2771240.49,EMIC
3833,2021,304312.18,2769471.98,EMIC
3834,2021,287834.33,2758943.68,EMIC
3835,2021,306838.19,2768736.78,EMIC
3836,2021,303256.27,2776270.05,EMIC
3837,2021,295715.87,2764693.11,EMIC
3838,2021,292865.92,2761818.41,EMIC
3839,2021,307128.47,2769311.77,EMIC
3840,2021,309314.53,2770210.55,EMIC
3841,2021,305159.45,2764575.04,EMIC
3842,2021,304874.33,2767700.84,EMIC
3843,2021,306831.33,2770386.09,EMIC
3844,2021,301905.22,2776121.95,EMIC
3845,2021,307395.02,2770722.96,EMIC
3846,2021,305836.67,2769317.51,EMIC
3847,2021,305700.19,2770614.04,EMIC
3848,2021,306757.02,2771268.60,EMIC
3849,2021,295112.66,2766313.34,睺稰代
3850,2021,305220.93,2771847.15,EMIC
3851,2021,307949.48,2770850.47,EMIC
3852,2021,301373.15,2775448.68,EMIC
3853,2021,305940.16,2768688.77,EMIC
3854,2021,305910.56,2768523.61,EMIC
3855,2021,307147.74,2764698.39,EMIC
3856,2021,305100.37,2764202.62,EMIC
3857,2021,307481.23,2764615.60,EMIC
3858,2021,305902.09,2770594.93,EMIC
3859,2021,307767.51,2770929.45,EMIC
3860,2021,305527.59,2768390.23,EMIC
3861,2021,306927.13,2764339.69,EMIC
3862,2021,306710.06,2770428.78,EMIC
3863,2021,286624.25,2755984.14,EMIC
3864,2021,312326.84,2773517.13,EMIC
3865,2021,307110.11,2764036.95,EMIC
3866,2021,305248.78,2774934.37,EMIC
3867,2021,288029.69,2759877.96,EMIC
3868,2021,306157.25,2769892.60,EMIC
3869,2021,306363.29,2766422.00,EMIC
3870,2021,286272.82,2759385.84,EMIC
3871,2021,304809.77,2771216.33,EMIC
3872,2021,307059.29,2768960.35,EMIC
3873,2021,303347.94,2768299.59,EMIC
3874,2021,306192.44,2768696.45,EMIC
3875,2021,305065.22,2770424.27,EMIC
3876,2021,306244.15,2768394.27,EMIC
3877,2021,308149.57,2771255.63,EMIC
3878,2021,306528.83,2770328.34,EMIC
3879,2021,305566.93,2771124.13,EMIC
3880,2021,307046.02,2767303.21,EMIC
3881,2021,305030.63,2768991.91,EMIC
3882,2021,306409.42,2765027.63,EMIC
3883,2021,305940.16,2768688.77,EMIC
3884,2021,304909.74,2768938.25,EMIC
3885,2021,306126.09,2770107.36,EMIC
3886,2021,302346.32,2768938.16,EMIC
3887,2021,305649.52,2770665.89,EMIC
3888,2021,305615.96,2766514.20,EMIC
3889,2021,305119.10,2772077.14,EMIC
3890,2021,306978.58,2768954.47,EMIC
3891,2021,308074.80,2769855.20,EMIC
3892,2021,310417.25,2774144.35,EMIC
3893,2021,305100.05,2771795.71,EMIC
3894,2021,305708.05,2771160.16,EMIC
3895,2021,305731.49,2770361.62,EMIC
3896,2021,304095.19,2773294.81,EMIC
3897,2021,306715.91,2766585.17,EMIC
3898,2021,305442.37,2774462.17,EMIC
3899,2021,307334.91,2770619.70,EMIC
3900,2021,305936.23,2764714.43,EMIC
3901,2021,306757.02,2771268.60,EMIC
3902,2021,307028.61,2769056.59,EMIC
3903,2021,306757.02,2771268.60,EMIC
3904,2021,306988.36,2769028.73,EMIC
3905,2021,305438.43,2770465.65,EMIC
3906,2021,305138.42,2769789.86,EMIC
3907,2021,306651.51,2769945.59,EMIC
3908,2021,307385.68,2770544.59,EMIC
3909,2021,305450.42,2769997.16,EMIC
3910,2021,305738.17,2771197.94,EMIC
3911,2021,305714.58,2772034.14,EMIC
3912,2021,308055.27,2769701.15,EMIC
3913,2021,305067.44,2767369.31,EMIC
3914,2021,301903.21,2771345.65,EMIC
3915,2021,289083.12,2760179.98,EMIC
3916,2021,307444.65,2770919.23,EMIC
3917,2021,305257.54,2775263.38,EMIC
3918,2021,308306.74,2769893.85,EMIC
3919,2021,305632.49,2772369.43,EMIC
3920,2021,306789.97,2770626.28,EMIC
3921,2021,300114.34,2769380.61,EMIC
3922,2021,295686.08,2763312.15,睺稰代
3923,2021,288174.16,2759818.47,睺稰代
3924,2021,305835.80,2764584.42,EMIC
3925,2021,306829.83,2770746.08,EMIC
3926,2021,306757.02,2771268.60,EMIC
3927,2021,305900.68,2768471.51,EMIC
3928,2021,287699.74,2759775.63,睺稰代
3929,2021,297891.46,2765973.18,睺稰代
3930,2021,306183.42,2770890.72,EMIC
3931,2021,306849.63,2770839.20,EMIC
3932,2021,306287.96,2770008.33,EMIC
3933,2021,306789.08,2770838.95,EMIC
3934,2021,300094.14,2769383.86,EMIC
3935,2021,306474.86,2771179.92,EMIC
3936,2021,307879.73,2768258.21,EMIC
3937,2021,306790.17,2770577.54,EMIC
3938,2021,307606.00,2768550.59,EMIC
3939,2021,300942.78,2769135.56,EMIC
3940,2021,307423.27,2768802.37,EMIC
3941,2021,306776.83,2768931.48,EMIC
3942,2021,307424.97,2770799.52,EMIC
3943,2021,305182.74,2768811.97,EMIC
3944,2021,306072.35,2768448.95,EMIC
3945,2021,307454.66,2770939.21,EMIC
3946,2021,307385.68,2770544.59,EMIC
3947,2021,308045.40,2769649.05,EMIC
3948,2021,302694.37,2766200.48,睺稰代
3949,2021,306072.37,2765982.16,EMIC
3950,2021,307524.82,2768654.37,EMIC
3951,2021,298032.98,2766632.79,EMIC
3952,2021,305256.04,2770651.00,EMIC
3953,2021,305574.88,2771651.42,EMIC
3954,2021,307382.70,2768850.93,EMIC
3955,2021,304960.19,2771448.44,EMIC
3956,2021,301611.91,2773664.01,EMIC
3957,2021,307475.36,2770815.24,EMIC
3958,2021,305714.58,2772034.14,EMIC
3959,2021,307472.94,2771389.01,EMIC
3960,2021,308135.90,2769726.97,EMIC
3961,2021,307147.74,2764698.39,EMIC
3962,2021,312518.37,2773553.45,EMIC
3963,2021,309485.56,2774958.84,EMIC
3964,2021,310344.39,2774651.35,EMIC
3965,2021,307555.50,2770955.14,EMIC
3966,2021,306093.24,2768276.24,EMIC
3967,2021,301373.10,2775463.08,EMIC
3968,2021,306917.22,2769148.06,EMIC
3969,2021,307556.66,2768282.32,EMIC
3970,2021,306174.59,2768129.25,EMIC
3971,2021,307405.59,2770608.92,EMIC
3972,2021,306795.90,2769198.51,EMIC
3973,2021,308629.64,2774598.46,EMIC
3974,2021,306962.22,2770456.42,EMIC
3975,2021,295110.92,2765285.13,睺稰代
3976,2021,306274.76,2768312.43,EMIC
3977,2021,301905.22,2776121.95,EMIC
3978,2021,306907.94,2768951.96,EMIC
3979,2021,303666.90,2760563.80,EMIC
3980,2021,306174.53,2768143.65,EMIC
3981,2021,297280.63,2767320.02,睺稰代
3982,2021,307689.54,2767886.33,EMIC
3983,2021,305227.35,2765260.96,EMIC
3984,2021,306525.54,2771124.75,EMIC
3985,2021,307453.39,2771240.49,EMIC
3986,2021,308436.79,2774874.55,EMIC
3987,2021,307497.12,2770440.93,EMIC
3988,2021,305114.70,2770665.94,EMIC
3989,2021,307546.26,2770752.40,EMIC
3990,2021,307424.84,2770829.43,EMIC
3991,2021,307284.90,2770513.15,EMIC
3992,2021,302693.70,2773067.79,EMIC
3993,2021,309728.60,2774746.12,EMIC
3994,2021,304411.32,2772448.69,EMIC
3995,2021,306826.84,2769040.24,EMIC
3996,2021,306657.35,2768538.87,EMIC
3997,2021,308937.48,2775731.84,EMIC
3998,2021,307334.89,2770624.13,EMIC
3999,2021,306880.54,2770685.36,EMIC
4000,2021,307314.03,2770785.76,EMIC
4001,2021,307405.59,2770608.92,EMIC
4002,2021,306893.27,2770051.83,EMIC
4003,2021,303276.41,2776280.10,EMIC
4004,2021,307244.21,2770590.52,EMIC
4005,2021,306193.98,2768322.07,EMIC
4006,2021,306807.00,2768957.08,EMIC
4007,2021,306880.99,2770577.92,EMIC
4008,2021,306859.77,2770827.06,EMIC
4009,2021,306033.41,2768099.87,EMIC
4010,2021,306826.84,2769038.02,EMIC
4011,2021,306880.54,2770685.36,EMIC
4012,2021,305988.22,2769274.93,EMIC
4013,2021,306409.42,2765027.63,EMIC
4014,2021,307404.75,2770808.29,EMIC
4015,2021,305623.80,2772027.12,EMIC
4016,2021,307984.99,2769617.77,EMIC
4017,2021,306184.83,2768092.74,EMIC
4018,2021,306153.11,2768444.85,EMIC
4019,2021,313416.75,2771282.40,EMIC
4020,2021,308034.80,2769768.63,EMIC
4021,2021,305860.12,2766047.76,EMIC
4022,2021,307416.16,2770493.76,EMIC
4023,2021,306805.94,2769210.74,EMIC
4024,2021,306897.72,2771406.53,EMIC
4025,2021,308328.01,2774363.44,EMIC
4026,2021,307404.25,2770927.92,EMIC
4027,2021,307294.33,2770670.48,EMIC
4028,2021,306173.96,2768281.00,EMIC
4029,2021,306948.37,2768936.62,EMIC
4030,2021,306676.32,2768831.37,EMIC
4031,2021,306449.93,2769887.16,EMIC
4032,2021,306241.54,2769027.85,EMIC
4033,2021,307374.34,2770842.50,EMIC
4034,2021,307516.91,2770532.95,EMIC
4035,2021,305456.83,2762935.78,EMIC
4036,2021,306146.56,2770037.66,EMIC
4037,2021,305293.93,2768767.00,EMIC
4038,2021,305477.17,2765890.02,EMIC
4039,2021,310228.88,2773394.72,EMIC
4040,2021,305901.29,2768321.97,EMIC
4041,2021,313600.89,2773341.35,EMIC
4042,2021,306928.04,2768973.09,EMIC
4043,2021,307372.76,2768815.45,EMIC
4044,2021,305540.30,2770229.02,EMIC
4045,2021,307709.96,2770220.30,EMIC
4046,2021,307729.00,2770490.65,EMIC
4047,2021,307568.18,2770339.33,EMIC
4048,2021,307768.68,2770653.65,EMIC
4049,2021,308000.76,2770655.74,EMIC
4050,2021,307597.97,2770455.76,EMIC
4051,2021,305569.62,2770462.86,EMIC
4052,2021,307405.65,2770593.41,EMIC
4053,2021,306173.06,2766043.50,EMIC
4054,2021,308156.44,2769642.87,EMIC
4055,2021,306145.71,2770244.79,EMIC
4056,2021,307033.00,2770423.48,EMIC
4057,2021,308044.44,2769875.01,EMIC
4058,2021,306893.27,2770051.83,EMIC
4059,2021,308145.76,2769780.18,EMIC
4060,2021,307575.74,2768544.92,EMIC
4061,2021,305936.23,2764714.43,EMIC
4062,2021,305927.40,2769341.14,EMIC
4063,2021,306519.68,2765217.49,EMIC
4064,2021,306366.05,2768203.15,EMIC
4065,2021,305835.80,2764584.42,EMIC
4066,2021,309758.55,2774817.14,EMIC
4067,2021,306284.83,2768318.01,EMIC
4068,2021,307798.24,2768435.09,EMIC
4069,2021,306133.00,2765965.80,EMIC
4070,2021,311900.56,2771853.65,EMIC
4071,2021,309420.76,2771307.62,EMIC
4072,2021,307394.83,2770768.38,EMIC
4073,2021,307778.91,2770620.46,EMIC
4074,2021,305988.22,2769274.93,EMIC
4075,2021,308246.92,2769724.12,EMIC
4076,2021,306829.93,2770721.71,EMIC
4077,2021,313511.91,2771908.76,EMIC
4078,2021,307008.41,2769059.83,EMIC
4079,2021,308145.76,2769780.18,EMIC
4080,2021,309268.79,2771447.64,EMIC
4081,2021,306276.50,2767891.52,EMIC
4082,2021,305802.35,2770308.74,EMIC
4083,2021,306887.41,2769033.85,EMIC
4084,2021,310419.05,2771460.43,EMIC
4085,2021,305751.50,2770403.79,EMIC
4086,2021,305921.99,2768198.00,EMIC
4087,2021,306092.39,2766022.12,EMIC
4088,2021,306050.52,2768848.73,EMIC
4089,2021,304959.97,2768994.94,EMIC
4090,2021,308070.65,2770832.16,EMIC
4091,2021,306917.22,2769148.06,EMIC
4092,2021,306241.77,2768971.36,EMIC
4093,2021,309374.55,2770331.55,EMIC
4094,2021,311677.31,2772135.10,EMIC
4095,2021,309333.52,2770484.23,EMIC
4096,2021,309593.98,2773232.43,EMIC
4097,2021,308906.38,2773590.55,EMIC
4098,2021,307244.21,2770590.52,EMIC
4099,2021,306799.32,2770802.44,EMIC
4100,2021,305574.88,2771651.42,EMIC
4101,2021,306799.23,2770824.59,EMIC
4102,2021,306821.40,2770347.28,EMIC
4103,2021,311677.31,2772135.10,EMIC
4104,2021,305467.85,2765700.57,EMIC
4105,2021,306416.87,2768116.96,EMIC
4106,2021,306789.21,2768378.80,EMIC
4107,2021,306282.90,2766334.16,EMIC
4108,2021,306091.98,2766124.03,EMIC
4109,2021,306112.93,2765938.02,EMIC
4110,2021,306137.64,2769752.95,EMIC
4111,2021,306245.57,2768048.68,EMIC
4112,2021,306745.69,2769138.49,EMIC
4113,2021,306552.32,2764648.29,EMIC
4114,2021,306582.55,2764661.70,EMIC
4115,2021,307984.99,2769617.77,EMIC
4116,2021,308116.51,2769540.80,EMIC
4117,2021,308084.98,2769835.30,EMIC
4118,2021,313656.57,2772003.51,EMIC
4119,2021,307334.32,2770760.37,EMIC
4120,2021,313359.43,2772760.90,EMIC
4121,2021,308044.63,2769831.81,EMIC
4122,2021,306806.76,2769014.68,EMIC
4123,2021,308355.23,2770354.85,EMIC
4124,2021,306746.64,2768910.31,EMIC
4125,2021,306173.06,2766043.50,EMIC
4126,2021,311920.57,2771891.40,EMIC
4127,2021,311642.01,2773247.06,EMIC
4128,2021,307314.03,2770785.76,EMIC
4129,2021,308357.36,2769856.40,EMIC
4130,2021,305158.03,2767431.71,EMIC
4131,2021,305839.89,2766056.53,EMIC
4132,2021,306893.27,2770051.83,EMIC
4133,2021,304894.33,2765231.93,EMIC
4134,2021,309162.07,2770460.23,EMIC
4135,2021,302076.56,2770871.12,EMIC
4136,2021,311632.50,2773119.64,EMIC
4137,2021,307566.18,2768418.60,EMIC
4138,2021,306978.74,2768914.60,EMIC
4139,2021,308332.26,2766277.39,EMIC
4140,2021,313353.36,2772764.20,EMIC
4141,2021,306308.24,2769985.16,EMIC
4142,2021,306062.81,2768314.88,EMIC
4143,2021,307495.92,2768326.37,EMIC
4144,2021,309965.28,2771390.86,EMIC
4145,2021,309228.39,2771456.32,EMIC
4146,2021,307447.64,2767807.78,EMIC
4147,2021,307636.26,2768552.93,EMIC
4148,2021,307655.89,2768684.83,EMIC
4149,2021,307455.55,2768327.31,EMIC
4150,2021,306135.20,2765429.69,EMIC
4151,2021,305192.13,2768984.80,EMIC
4152,2021,307930.19,2770641.04,EMIC
4153,2021,304225.55,2761021.25,EMIC
4154,2021,307961.64,2770362.04,EMIC
4155,2021,308226.38,2769808.21,EMIC
4156,2021,307233.69,2770692.38,EMIC
4157,2021,308135.90,2769726.97,EMIC
4158,2021,307433.62,2768742.60,EMIC
4159,2021,306854.01,2764929.78,EMIC
4160,2021,306647.86,2768393.72,EMIC
4161,2021,313786.88,2769810.89,EMIC
4162,2021,306776.06,2766686.22,EMIC
